match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,comprehensive_momentum_1,comprehensive_momentum_2,serve_width_B,serve_width_BC,serve_width_BW,serve_width_C,serve_width_W,serve_depth_CTL,serve_depth_NCTL,return_depth_D,return_depth_ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:00:00,1,1,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.121,4.011,1,86.0,B,NCTL,D,0.0,0.0,1,0,0,0,0,0,1,1,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:00:41,1,1,2,0,0,0,0,15,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.312,3.877,1,92.0,B,NCTL,D,0.02468887431693989,-0.02008887431693989,1,0,0,0,0,0,1,1,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:01:09,1,1,3,0,0,0,0,30,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.046,8.669,1,102.0,W,CTL,ND,0.09967266330928962,-0.07915882330928961,0,0,0,0,1,1,0,0,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:01:29,1,1,4,0,0,0,0,40,0,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.162,6.163,1,120.0,BW,CTL,ND,0.25314073947621657,-0.19355471737893656,0,0,1,0,0,1,0,0,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:02:42,1,2,5,0,0,1,0,0,0,2,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.342,2.573,1,112.0,BW,NCTL,,0.5169931838768975,-0.37571635991331004,0,0,1,0,0,0,1,0,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:03:10,1,2,6,0,0,1,0,0,15,2,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.974,7.806,3,123.0,C,NCTL,ND,0.8825822789122848,-0.5887146915297453,0,0,0,1,0,0,1,0,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:03:49,1,2,7,0,0,1,0,0,30,2,1,2,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.246,13.794,3,123.0,W,CTL,D,1.1863479861557713,-0.795627784056783,0,0,0,0,1,1,0,1,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:04:13,1,2,8,0,0,1,0,0,40,2,2,2,4,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.828,12.621,3,104.0,W,NCTL,ND,1.4906736801411578,-0.962561286287093,0,0,0,0,1,0,1,0,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:04:57,1,3,9,0,0,1,1,0,0,1,2,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.138,6.177,1,100.0,BC,NCTL,D,1.7865374332404556,-1.0608832502867869,0,1,0,0,0,0,1,1,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:05:29,1,3,10,0,0,1,1,15,0,1,1,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.927,4.275,1,114.0,C,NCTL,ND,1.950763260270562,-1.1173282316957858,0,0,0,1,0,0,1,0,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:05:59,1,3,11,0,0,1,1,30,0,1,2,1,7,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.757,9.224,3,95.0,BC,NCTL,D,2.1344068181189444,-1.1568669658006983,0,1,0,0,0,0,1,1,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:06:30,1,3,12,0,0,1,1,40,0,1,1,1,8,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,25.291,24.933,7,117.0,W,NCTL,D,2.1200711271907813,-1.0205282459387217,0,0,0,0,1,0,1,1,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:08:24,1,4,13,0,0,2,1,0,0,2,2,1,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.402,7.535,2,108.0,BW,NCTL,D,1.9462288254245805,-0.7476049281608252,0,0,1,0,0,0,1,1,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:08:53,1,4,14,0,0,2,1,15,0,2,2,1,10,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.94,1.038,0,,C,NCTL,,1.6950740269012483,-0.36944707726563963,0,0,0,1,0,0,1,0,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:09:31,1,4,15,0,0,2,1,30,0,2,1,2,10,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.78,18.968,5,128.0,BC,NCTL,D,1.2569991755421233,0.08710058499005717,0,1,0,0,0,0,1,1,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:10:03,1,4,16,0,0,2,1,30,15,2,1,2,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.898,9.751,1,122.0,W,CTL,D,1.1501529641910693,0.19023682565376085,0,0,0,0,1,1,0,1,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:10:25,1,4,17,0,0,2,1,30,30,2,2,1,11,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,22.463,17.925,6,112.0,W,CTL,ND,1.3145792301574453,0.018104205681455498,0,0,0,0,1,1,0,0,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:11:15,1,4,18,0,0,2,1,40,30,2,1,2,11,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,38.64,43.183,11,127.0,C,NCTL,D,1.7428688639804986,-0.43504167700368424,0,0,0,1,0,0,1,1,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:12:03,1,4,19,0,0,2,1,40,40,2,1,2,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.104,5.347,1,125.0,BW,NCTL,D,2.4264265511628866,-1.11208446904699,0,0,1,0,0,0,1,1,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:12:30,1,4,20,0,0,2,1,40,AD,2,2,1,12,8,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.568,16.514,4,121.0,BC,NCTL,ND,2.7899027471433397,-1.4973819253789513,0,1,0,0,0,0,1,0,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:13:31,1,4,21,0,0,2,1,40,40,2,1,2,12,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.066,0.943,1,126.0,C,NCTL,,2.9261138157559374,-1.6534847733953613,0,0,0,1,0,0,1,0,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:13:52,1,4,22,0,0,2,1,40,AD,2,2,2,12,10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.193,15.082,5,101.0,W,NCTL,ND,2.853574992309798,-1.5753762412169563,0,0,0,0,1,0,1,0,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,00:14:41,1,5,23,0,0,2,2,0,0,1,1,1,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.327,4.714,1,97.0,W,NCTL,D,2.331861381401811,-1.2300546701722006,0,0,0,0,1,0,1,1,0
