match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,comprehensive_momentum_1,comprehensive_momentum_2,serve_width_B,serve_width_BC,serve_width_BW,serve_width_C,serve_width_W,serve_depth_CTL,serve_depth_NCTL,return_depth_D,return_depth_ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:00:00,1,1,1,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30.349,26.569,6,113.0,BC,NCTL,ND,0.0,0.0,0,1,0,0,0,0,1,0,1
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:00:47,1,1,2,0,0,0,0,15,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.913,6.21,2,101.0,B,NCTL,D,0.024332327868852463,-0.02773232786885246,1,0,0,0,0,0,1,1,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:01:27,1,1,3,0,0,0,0,30,0,2,1,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.622,0.887,1,132.0,C,NCTL,,0.09488719216612021,-0.1058965521661202,0,0,0,1,0,0,1,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:01:50,1,1,4,0,0,0,0,30,15,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.115,6.962,2,128.0,BW,NCTL,ND,0.19235692456484346,-0.2048034861219634,0,0,1,0,0,0,1,0,1
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:02:20,1,1,5,0,0,0,0,40,15,2,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,20.991,19.955,3,127.0,BW,CTL,ND,0.31654191044228647,-0.3437447553240539,0,0,1,0,0,1,0,0,1
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:03:11,1,1,6,0,0,0,0,40,30,2,2,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,16.972,17.952,5,105.0,B,NCTL,D,0.4531420353515342,-0.4883280034202882,1,0,0,0,0,0,1,1,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:03:59,1,1,7,0,0,0,0,40,40,2,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.565,5.604,1,133.0,C,CTL,D,0.5635360949869633,-0.6053972372151131,0,0,0,1,0,1,0,1,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:04:24,1,1,8,0,0,0,0,40,AD,2,1,2,3,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,30.1,23.585,5,130.0,W,NCTL,D,0.6315151766148455,-0.6677339851250724,0,0,0,0,1,0,1,1,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:05:39,1,2,9,0,0,0,1,0,0,1,2,2,3,6,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.317,10.126,4,100.0,B,NCTL,D,0.6371992571225866,-0.6508934005743338,1,0,0,0,0,0,1,1,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:06:21,1,2,10,0,0,0,1,0,15,1,1,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.895,6.959,1,119.0,BW,CTL,ND,0.5647372575580951,-0.5354576290555688,0,0,1,0,0,1,0,0,1
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,00:06:44,1,2,11,0,0,0,1,15,15,1,1,2,4,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.492,7.728,2,128.0,BC,NCTL,ND,0.4545410180027675,-0.3543726815970679,0,1,0,0,0,0,1,0,1
