match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,comprehensive_momentum_1,comprehensive_momentum_2,serve_width_B,serve_width_BC,serve_width_BW,serve_width_C,serve_width_W,serve_depth_CTL,serve_depth_NCTL,return_depth_D,return_depth_ND
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,00:00:00,1,1,1,0,0,0,0,0,0,2,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852,1.108,1,125.0,C,CTL,,0.0,0.0,0,0,0,1,0,1,0,0,0
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,00:00:33,1,1,2,0,0,0,0,0,15,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.854,2.115,1,108.0,W,NCTL,ND,-0.020021420765027324,0.024621420765027324,0,0,0,0,1,0,1,0,1
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,00:01:02,1,1,3,0,0,0,0,0,30,2,1,2,0,3,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.285,6.579,3,118.0,W,NCTL,ND,-0.0789252916284153,0.0994391316284153,0,0,0,0,1,0,1,0,1
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,00:01:23,1,1,4,0,0,0,0,0,40,2,1,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49,3.454,1,124.0,BC,NCTL,D,-0.1933824957449981,0.2529685178422781,0,1,0,0,0,0,1,1,0
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,00:02:31,1,2,5,0,0,0,1,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.253,41.668,7,114.0,W,NCTL,ND,-0.37578013314723213,0.5170569571108196,0,0,0,0,1,0,1,0,1
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,00:02:57,1,2,6,0,0,0,1,15,0,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,3.622,1,120.0,BW,NCTL,ND,-0.5841880181647074,0.8780556055472468,0,0,1,0,0,0,1,0,1
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,00:03:12,1,2,7,0,0,0,1,30,0,1,1,1,3,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578,0.639,1,127.0,C,CTL,,-0.7829171117960152,1.1736373138950036,0,0,0,1,0,1,0,0,0
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,00:03:29,1,2,8,0,0,0,1,40,0,1,1,2,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.649,10.081,2,116.0,C,NCTL,D,-0.9397635863338537,1.4678759801879184,0,0,0,1,0,0,1,1,0
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,00:03:55,1,2,9,0,0,0,1,40,15,1,1,2,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.193,10.395,2,116.0,BW,NCTL,ND,-1.0787780527433344,1.778632235697003,0,0,1,0,0,0,1,0,1
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,00:04:37,1,2,10,0,0,0,1,40,30,1,1,1,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.679,5.719,1,117.0,BC,NCTL,ND,-1.221838628573111,2.137962223056249,0,1,0,0,0,0,1,0,1
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,00:05:08,1,3,11,0,0,1,1,0,0,2,2,1,5,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.134,15.158,4,105.0,BC,CTL,ND,-1.3379122595175925,2.5401048568386395,0,1,0,0,0,1,0,0,1
2023-wimbledon-1406,Roman Safiullin,Denis Shapovalov,00:05:54,1,3,12,0,0,1,1,15,0,2,2,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.886,2.932,1,114.0,BC,NCTL,ND,-1.2275307115126721,2.4111396955951316,0,1,0,0,0,0,1,0,1
