match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,comprehensive_momentum_1,comprehensive_momentum_2,serve_width_B,serve_width_BC,serve_width_BW,serve_width_C,serve_width_W,serve_depth_CTL,serve_depth_NCTL,return_depth_D,return_depth_ND
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:00:00,1,1,1,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.999,18.557,3,112.0,W,CTL,ND,0.0,0.0,0,0,0,0,1,1,0,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:00:26,1,1,2,0,0,0,0,0,15,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,26.087,22.571,6,100.0,B,NCTL,ND,-0.021132983606557378,0.025732983606557375,1,0,0,0,0,0,1,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:01:10,1,1,3,0,0,0,0,15,15,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.538,5.213,1,109.0,B,CTL,D,-0.03834873647213115,0.04966257647213115,1,0,0,0,0,1,0,1,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:01:42,1,1,4,0,0,0,0,15,30,2,1,1,2,2,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.779,7.981,2,124.0,W,CTL,ND,-0.07123395400172178,0.09327628969900177,0,0,0,0,1,1,0,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:02:05,1,1,5,0,0,0,0,30,30,2,2,1,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.038,0.961,0,,W,CTL,,-0.09666779294281407,0.13289385996201653,0,0,0,0,1,1,0,0,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:02:34,1,1,6,0,0,0,0,40,30,2,1,2,3,3,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,1,0,0,0,1,0,9.169,15.126,3,127.0,BW,NCTL,,-0.09305085348243125,0.13869099278335892,0,0,1,0,0,0,1,0,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:02:58,1,1,7,0,0,0,0,40,40,2,1,1,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42.78,43.622,10,127.0,B,NCTL,ND,-0.08410859596396383,0.1413753166825422,1,0,0,0,0,0,1,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:03:37,1,1,8,0,0,0,0,AD,40,2,1,1,5,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7.379,8.473,2,132.0,C,NCTL,ND,-0.040743378252188524,0.11171433075202816,0,0,0,1,0,0,1,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:04:40,1,2,9,0,0,1,0,0,0,1,2,2,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.583,28.239,6,102.0,B,NCTL,ND,0.07243154852736808,0.0029019292523155132,1,0,0,0,0,0,1,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:05:14,1,2,10,0,0,1,0,0,15,1,2,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.202,4.835,1,104.0,C,NCTL,D,0.2217240736961699,-0.14174001978277384,0,0,0,1,0,0,1,1,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:05:45,1,2,11,0,0,1,0,15,15,1,2,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.809,17.128,4,96.0,BW,NCTL,D,0.42818370508247316,-0.32555005715875474,0,0,1,0,0,0,1,1,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:06:18,1,2,12,0,0,1,0,15,30,1,1,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.254,16.566,5,124.0,C,NCTL,D,0.879173179994002,-0.7851744467788146,0,0,0,1,0,0,1,1,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:06:47,1,2,13,0,0,1,0,30,30,1,2,1,8,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.674,16.704,5,97.0,B,NCTL,D,1.120798228343017,-0.9730563732060622,1,0,0,0,0,0,1,1,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:07:23,1,2,14,0,0,1,0,40,30,1,1,1,9,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.914,12.933,3,119.0,C,NCTL,D,1.6580189907997864,-1.4652867951585966,0,0,0,1,0,0,1,1,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:07:57,1,3,15,0,0,2,0,0,0,2,1,2,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.853,6.082,1,115.0,W,CTL,,2.0885210642776095,-1.7513963074595067,0,0,0,0,1,1,0,0,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:08:18,1,3,16,0,0,2,0,0,15,2,1,2,9,7,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.472,12.787,3,128.0,W,CTL,ND,2.440749266033396,-1.825583901990942,0,0,0,0,1,1,0,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:08:43,1,3,17,0,0,2,0,0,30,2,1,2,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.811,4.036,1,122.0,C,NCTL,D,3.141248758353788,-2.171905866971777,0,0,0,1,0,0,1,1,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:09:04,1,3,18,0,0,2,0,0,40,2,1,2,9,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.051,4.72,1,119.0,C,NCTL,D,3.6369556951112907,-2.148146669518994,0,0,0,1,0,0,1,1,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:11:04,1,4,19,0,0,2,1,0,0,1,2,2,9,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.152,1.334,0,,W,CTL,,3.3208256884449887,-1.6422005164681899,0,0,0,0,1,1,0,0,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:11:31,1,4,20,0,0,2,1,0,15,1,1,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.705,17.981,3,118.0,BW,NCTL,ND,2.9523773797688175,-1.3942816339641724,0,0,1,0,0,0,1,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:11:55,1,4,21,0,0,2,1,15,15,1,2,2,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.465,10.45,2,103.0,BW,NCTL,ND,2.3994482128806354,-0.919557229288205,0,0,1,0,0,0,1,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:12:26,1,4,22,0,0,2,1,15,30,1,1,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.275,7.239,1,122.0,W,CTL,D,2.1665531307226673,-0.6983595328492905,0,0,0,0,1,1,0,1,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:12:45,1,4,23,0,0,2,1,30,30,1,1,1,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.337,4.525,1,107.0,BW,NCTL,D,1.6867703827142648,-0.26187531364803085,0,0,1,0,0,0,1,1,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:13:03,1,4,24,0,0,2,1,40,30,1,1,1,13,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.016,37.264,7,124.0,W,CTL,ND,1.0305872037994799,0.3503925453727029,0,0,0,0,1,1,0,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:13:45,1,5,25,0,0,3,1,0,0,2,2,1,14,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.857,6.505,2,97.0,BC,NCTL,D,0.2414845981887567,1.1208434471264321,0,1,0,0,0,0,1,1,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:14:12,1,5,26,0,0,3,1,15,0,2,2,1,15,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.527,8.151,2,87.0,BW,CTL,ND,-0.19181229175017106,1.4759132850678023,0,0,1,0,0,1,0,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:14:44,1,5,27,0,0,3,1,30,0,2,1,2,15,12,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.557,27.227,7,115.0,BW,NCTL,ND,-0.28768221278360884,1.4718621317028886,0,0,1,0,0,0,1,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:15:32,1,5,28,0,0,3,1,30,15,2,2,1,16,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37.373,37.401,8,99.0,BC,NCTL,ND,-0.12348714289322524,1.1934175785099663,0,1,0,0,0,0,1,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:16:39,1,5,29,0,0,3,1,40,15,2,1,2,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10.024,11.29,1,116.0,W,NCTL,D,0.32393795235165834,0.6411790040619678,0,0,0,0,1,0,1,1,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:17:00,1,5,30,0,0,3,1,40,30,2,1,2,16,14,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,1,0,0,0,1,0,8.142,9.012,3,118.0,B,CTL,,1.0403299618874837,-0.08525441645459059,1,0,0,0,0,1,0,0,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:17:25,1,5,31,0,0,3,1,40,40,2,2,2,16,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30.925,29.452,9,106.0,B,NCTL,ND,1.4756659876158882,-0.5182722401967824,1,0,0,0,0,0,1,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:18:14,1,5,32,0,0,3,1,40,AD,2,1,1,17,15,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,23.97,17.62,4,127.0,C,NCTL,ND,2.1437371571516484,-1.0912448133645158,0,0,0,1,0,0,1,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:18:42,1,5,33,0,0,3,1,40,40,2,1,2,17,16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.972,1,118.0,C,NCTL,,2.541234731199419,-1.4055346173007246,0,0,0,1,0,0,1,0,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:19:03,1,5,34,0,0,3,1,40,AD,2,1,1,18,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.901,10.28,4,126.0,BW,NCTL,ND,2.7002122552527488,-1.4672864305858604,0,0,1,0,0,0,1,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:19:29,1,5,35,0,0,3,1,40,40,2,1,2,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.724,8.852,1,116.0,BW,NCTL,ND,2.3138810308068263,-1.279497238401593,0,0,1,0,0,0,1,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:19:51,1,5,36,0,0,3,1,40,AD,2,2,2,18,18,2,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.044,43.197,7,95.0,BW,CTL,D,1.7709991927845083,-0.8525028981551395,0,0,1,0,0,1,0,1,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:21:54,1,6,37,0,0,3,2,0,0,1,2,2,18,19,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.024,1.047,0,,C,CTL,,1.073760170611246,-0.17243356090377138,0,0,0,1,0,1,0,0,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:22:19,1,6,38,0,0,3,2,0,15,1,2,2,18,20,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,54.835,45.906,12,93.0,BW,CTL,D,0.6595200918375571,0.2276708211295808,0,0,1,0,0,1,0,1,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:23:07,1,6,39,0,0,3,2,0,30,1,1,1,19,20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,0.614,1,117.0,C,NCTL,,-0.04485807626362712,1.0519790139453877,0,0,0,1,0,0,1,0,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:23:27,1,6,40,0,0,3,2,15,30,1,1,1,20,20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536,0.762,1,118.0,C,NCTL,,-0.5095312057834217,1.6221596782652155,0,0,0,1,0,0,1,0,0
