match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,comprehensive_momentum_1,comprehensive_momentum_2,serve_width_B,serve_width_BC,serve_width_BW,serve_width_C,serve_width_W,serve_depth_CTL,serve_depth_NCTL,return_depth_D,return_depth_ND
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:00:00,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.544,6.337,1,124.0,C,CTL,D,0.0,0.0,0,0,0,1,0,1,0,1,0
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:00:15,1,1,2,0,0,0,0,15,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.679,17.202,4,94.0,BW,NCTL,D,0.024740775956284156,-0.020140775956284156,0,0,1,0,0,0,1,1,0
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:00:52,1,1,3,0,0,0,0,15,15,1,2,2,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.144,0.899,0,,W,CTL,,0.04845464100983607,-0.03714080100983607,0,0,0,0,1,1,0,0,0
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:01:26,1,1,4,0,0,0,0,15,30,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18.514,17.567,3,99.0,BW,NCTL,ND,0.043900247611384266,-0.029257911914104276,0,0,1,0,0,0,1,0,1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:02:12,1,1,5,0,0,0,0,30,30,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31.318,36.482,9,110.0,W,NCTL,D,0.03986403815113012,-0.019444450715927663,0,0,0,0,1,0,1,1,0
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:03:04,1,1,6,0,0,0,0,40,30,1,2,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,7.076,1,104.0,BW,NCTL,ND,0.07121219522257896,-0.034896445445823494,0,0,1,0,0,0,1,0,1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:04:05,1,2,7,0,0,1,0,0,0,2,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.122,15.757,3,92.0,BC,NCTL,D,0.16043536445802364,-0.09273970680748128,0,1,0,0,0,0,1,1,0
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:04:45,1,2,8,0,0,1,0,0,15,2,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.614,5.343,1,110.0,C,NCTL,D,0.2856333216676273,-0.16037364391133327,0,0,0,1,0,0,1,1,0
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:05:06,1,2,9,0,0,1,0,0,30,2,2,1,5,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.634,5.487,0,,B,CTL,ND,0.4083184902551462,-0.20866039428448935,1,0,0,0,0,1,0,0,1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:05:42,1,2,10,0,0,1,0,15,30,2,1,2,5,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.629,6.702,1,110.0,W,CTL,D,0.5643207436982506,-0.26269992695475886,0,0,0,0,1,1,0,1,0
