match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,comprehensive_momentum_1,comprehensive_momentum_2,serve_width_B,serve_width_BC,serve_width_BW,serve_width_C,serve_width_W,serve_depth_CTL,serve_depth_NCTL,return_depth_D,return_depth_ND
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:00:00,1,1,1,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23.86,26.441,0,,BW,NCTL,D,0.0,0.0,0,0,1,0,0,0,1,1,0
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:00:35,1,1,2,0,0,0,0,0,15,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.33,2.785,0,,B,CTL,,-0.02,0.0246,1,0,0,0,0,1,0,0,0
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:01:00,1,1,3,0,0,0,0,15,15,2,2,2,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,20.223,20.422,0,,BW,NCTL,ND,-0.03820799999999999,0.049521840000000004,0,0,1,0,0,0,1,0,1
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:01:37,1,1,4,0,0,0,0,15,30,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18.856,27.555,0,,BW,NCTL,ND,-0.07398106393599999,0.09602339963328,0,0,1,0,0,0,1,0,1
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:02:05,1,1,5,0,0,0,0,30,30,2,1,1,3,2,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,29.052,27.375,0,,C,NCTL,D,-0.10429737781749064,0.14052344483669316,0,0,0,1,0,0,1,1,0
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:02:34,1,1,6,0,0,0,0,40,30,2,1,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,36.511,40.949,0,,BW,NCTL,ND,-0.10721497686093676,0.15285511616186453,0,0,1,0,0,0,1,0,1
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:03:23,1,1,7,0,0,0,0,40,40,2,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.181,4.689,0,,C,CTL,D,-0.10525521020677084,0.16252193092534933,0,0,0,1,0,1,0,1,0
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:03:45,1,1,8,0,0,0,0,40,AD,2,1,1,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.668,9.575,0,,C,CTL,D,-0.11904878253094853,0.19861973503078828,0,0,0,1,0,1,0,1,0
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:04:08,1,1,9,0,0,0,0,40,40,2,1,2,4,5,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.697,34.644,0,,BC,NCTL,ND,-0.12540286816304744,0.2334351265820274,0,1,0,0,0,0,1,0,1
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:04:56,1,1,10,0,0,0,0,40,AD,2,2,1,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.672,5.229,0,,B,NCTL,ND,-0.1451925154759323,0.27661854457172635,1,0,0,0,0,0,1,0,1
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:05:27,1,1,11,0,0,0,0,40,40,2,2,2,5,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.094,24.859,0,,W,NCTL,D,-0.15485824784366703,0.31545798602150693,0,0,0,0,1,0,1,1,0
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:06:14,1,1,12,0,0,0,0,40,AD,2,1,2,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.268,1.391,0,,BC,NCTL,,0.026325117957275386,0.12312532950214376,0,1,0,0,0,0,1,0,0
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:07:33,1,2,13,0,0,0,1,0,0,1,2,2,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.432,8.273,0,,B,NCTL,D,-0.055716760615483446,0.24207827712917862,1,0,0,0,0,0,1,1,0
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:08:06,1,2,14,0,0,0,1,0,15,1,1,2,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.406,28.903,0,,W,CTL,,0.017062226599678883,0.168483479508012,0,0,0,0,1,1,0,0,0
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:08:48,1,2,15,0,0,0,1,0,30,1,2,1,6,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.317,11.286,0,,BW,NCTL,D,-0.20045830408680843,0.4362213927010578,0,0,1,0,0,0,1,1,0
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:09:26,1,2,16,0,0,0,1,15,30,1,2,1,7,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.319,9.331,0,,B,NCTL,ND,-0.6407471356688683,1.0299618772983299,1,0,0,0,0,0,1,0,1
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:10:02,1,2,17,0,0,0,1,30,30,1,1,1,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41.108,43.765,0,,C,NCTL,D,-0.8486873557509615,1.3215844220055581,0,0,0,1,0,0,1,1,0
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:10:46,1,2,18,0,0,0,1,40,30,1,2,2,8,10,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.384,3.399,0,,BW,NCTL,D,-0.8130423682992036,1.3791917468119466,0,0,1,0,0,0,1,1,0
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:11:22,1,2,19,0,0,0,1,40,40,1,1,1,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.205,4.581,0,,C,NCTL,D,-1.012728585865931,1.7369711767679856,0,0,0,1,0,0,1,1,0
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:11:44,1,2,20,0,0,0,1,AD,40,1,1,2,9,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.505,15.551,0,,C,NCTL,ND,-0.9808498393821057,1.8610485546554008,0,0,0,1,0,0,1,0,1
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:12:20,1,2,21,0,0,0,1,40,40,1,1,2,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.146,12.662,0,,BW,NCTL,D,-1.172181754217953,2.2851652999559158,0,0,1,0,0,0,1,1,0
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:13:11,1,2,22,0,0,0,1,40,AD,1,2,2,9,13,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,5.322,5.61,0,,BC,NCTL,ND,-1.1816300892134675,2.516293496858365,0,1,0,0,0,0,1,0,1
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:13:58,1,3,23,0,0,0,2,0,0,2,2,1,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.958,6.695,0,,BC,CTL,D,-1.0698039724962178,2.252397053326256,0,1,0,0,0,1,0,1,0
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:14:26,1,3,24,0,0,0,2,15,0,2,2,1,11,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.572,4.223,0,,BC,NCTL,ND,-0.7808249911504794,1.9083635765412073,0,1,0,0,0,0,1,0,1
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:14:55,1,3,25,0,0,0,2,30,0,2,1,2,11,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.483,0.928,0,,C,NCTL,,-0.29089890724808154,1.4574840669618425,0,0,0,1,0,0,1,0,0
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:15:15,1,3,26,0,0,0,2,30,15,2,1,1,12,14,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,42.481,21.204,0,,C,NCTL,ND,-0.14121396396096628,1.355113456093647,0,0,0,1,0,0,1,0,1
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:15:43,1,3,27,0,0,0,2,40,15,2,2,1,13,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,26.75,24.038,0,,B,NCTL,ND,-0.29155990456753866,1.5358688464488368,1,0,0,0,0,0,1,0,1
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:17:45,1,4,28,0,0,1,2,0,0,1,1,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.249,8.716,0,,W,CTL,D,-0.6387803665476054,1.9854864838592639,0,0,0,0,1,1,0,1,0
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:18:14,1,4,29,0,0,1,2,15,0,1,1,1,15,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.765,8.895,0,,C,NCTL,ND,-0.6459756594005225,1.7109753236071945,0,0,0,1,0,0,1,0,1
