match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,comprehensive_momentum_1,comprehensive_momentum_2
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:00:00,1,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.205,9.695,4,129.0,BC,NCTL,D,0.0,0.0
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:00:25,1,1,2,0,0,0,0,15,0,2,1,2,1,1,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19.231,8.83,3,125.0,W,CTL,ND,0.021382513661202186,-0.024782513661202182
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:00:49,1,1,3,0,0,0,0,15,15,2,2,2,1,2,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.497,19.551,5,108.0,BC,NCTL,ND,0.04314111038251366,-0.04735047038251366
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:01:28,1,1,4,0,0,0,0,15,30,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.989,9.202,3,103.0,BC,CTL,ND,0.040249644575160656,-0.03990082053228064
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:02:03,1,1,5,0,0,0,0,15,40,2,1,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.856,3.839,1,121.0,BC,NCTL,D,-0.0051949781925551,0.021941149583150098
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:03:30,1,2,6,0,0,0,1,0,0,1,2,2,1,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.2,1.074,0,,B,CTL,,-0.10822615049161019,0.1580593017343462
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:03:57,1,2,7,0,0,0,1,0,15,1,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.161,4.614,1,134.0,C,NCTL,D,-0.2833877386948191,0.38705407592052027
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:04:15,1,2,8,0,0,0,1,15,15,1,2,1,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.282,4.883,1,114.0,BC,CTL,ND,-0.4911430616852688,0.6774316354542873
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:04:41,1,2,9,0,0,0,1,30,15,1,2,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461,4.077,1,115.0,BC,NCTL,D,-0.6896543043404936,0.9979125276507383
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:05:20,1,2,10,0,0,0,1,40,15,1,1,1,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566,0.664,1,128.0,C,NCTL,,-0.8459602395920625,1.3197486285649935
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:05:51,1,3,11,0,0,1,1,0,0,2,2,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.621,7.982,3,111.0,BC,NCTL,ND,-0.9334313897860848,1.638113547682703
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:06:22,1,3,12,0,0,1,1,0,15,2,2,1,6,6,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.702,13.971,4,108.0,B,NCTL,ND,-1.2332422543667885,2.0506972063365088
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:07:01,1,3,13,0,0,1,1,15,15,2,2,1,7,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.089,7.599,2,102.0,BC,NCTL,ND,-1.2641181995227795,2.1672513790937424
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:07:39,1,3,14,0,0,1,1,30,15,2,1,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.518,4.009,1,122.0,W,CTL,D,-1.0282473280115652,1.9517667648395234
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:08:00,1,3,15,0,0,1,1,30,30,2,2,1,8,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.651,6.005,2,107.0,B,NCTL,ND,-0.5896580078731122,1.502415451386906
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:08:35,1,3,16,0,0,1,1,40,30,2,1,1,9,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,17.568,15.895,4,126.0,C,CTL,ND,0.06855588797625013,0.832644461451296
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:10:11,1,4,17,0,0,2,1,0,0,1,2,2,9,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.474,12.277,4,101.0,BW,NCTL,D,1.0404368416238965,-0.046606470261530517
