match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,comprehensive_momentum_1,comprehensive_momentum_2
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:00:00,1,1,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.412,16.527,3,88.0,C,NCTL,D,0.0,0.0
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:00:35,1,1,2,0,0,0,0,15,0,1,1,1,2,0,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.314,9.633,3,117.0,BW,NCTL,ND,0.02551603278688525,-0.02091603278688525
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:00:57,1,1,3,0,0,0,0,30,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.731,3.345,1,88.0,BC,NCTL,D,0.10253819526557377,-0.08202435526557378
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:01:25,1,1,4,0,0,0,0,40,0,1,1,1,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695,0.867,1,124.0,C,NCTL,,0.2590007730871391,-0.19941475098985909
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:02:40,1,2,5,0,0,1,0,0,0,2,1,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.14,16.4,5,119.0,C,NCTL,D,0.5265137328570166,-0.38523690889342915
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:03:05,1,2,6,0,0,1,0,0,15,2,1,2,4,2,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.447,7.405,3,109.0,C,NCTL,ND,0.8945234186743737,-0.6006558312918346
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:03:29,1,2,7,0,0,1,0,0,30,2,1,1,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.894,7.207,2,119.0,C,CTL,ND,1.1995271770458744,-0.8088069749468866
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:04:02,1,2,8,0,0,1,0,15,30,2,2,1,6,2,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.169,25.458,8,95.0,C,NCTL,D,1.545933535490027,-1.027021141635963
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:04:55,1,2,9,0,0,1,0,30,30,2,2,1,7,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.257,0.892,0,,C,CTL,,1.9633088302511008,-1.2741572191099608
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:05:20,1,2,10,0,0,1,0,40,30,2,1,1,8,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15.873,9.732,2,114.0,BW,NCTL,ND,2.4595334907682083,-1.5607511825474836
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:05:54,1,3,11,0,0,2,0,0,0,1,2,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.684,11.62,4,93.0,BC,NCTL,D,3.0866657451889488,-1.914691921454758
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:06:28,1,3,12,0,0,2,0,0,15,1,1,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.505,4.448,1,121.0,C,NCTL,ND,3.5877048544335595,-2.1118969139012056
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:06:44,1,3,13,0,0,2,0,15,15,1,1,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4,31.558,7,113.0,BW,NCTL,D,3.959377725568886,-2.185976437108538
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:07:14,1,3,14,0,0,2,0,30,15,1,2,2,10,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.482,16.176,4,92.0,B,NCTL,ND,4.333524389551377,-2.1699270201122594
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:08:13,1,3,15,0,0,2,0,30,30,1,2,1,11,4,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.398,12.697,5,89.0,BC,NCTL,ND,4.1056353202943745,-2.0403500981177327
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:08:51,1,3,16,0,0,2,0,40,30,1,1,1,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.65,12.108,3,121.0,C,CTL,ND,4.303359421071448,-2.283952019441136
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:10:36,1,4,17,0,0,3,0,0,0,2,1,2,12,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.472,11.054,3,100.0,W,NCTL,ND,4.972711480205074,-2.86795420754468
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:10:56,1,4,18,0,0,3,0,0,15,2,2,1,13,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.335,2.036,0,,W,CTL,,5.63350326880795,-3.2228716235704193
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:11:20,1,4,19,0,0,3,0,15,15,2,2,2,13,6,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.941,7.457,3,93.0,BC,NCTL,ND,6.237431619829119,-3.352978678910923
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:11:51,1,4,20,0,0,3,0,15,30,2,2,1,14,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.283,0.287,0,,,,,6.860088796583355,-3.2922859035461878
