match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,comprehensive_momentum_1,comprehensive_momentum_2
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:00:00,1,1,1,0,0,0,0,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.279,3.05,1,99.0,BC,NCTL,ND,0.0,0.0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:00:25,1,1,2,0,0,0,0,0,15,2,1,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.983,1.673,1,126.0,C,NCTL,,-0.020080098360655736,0.024680098360655735
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:00:38,1,1,3,0,0,0,0,0,30,2,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.019,5.167,1,124.0,BC,CTL,,-0.07908347750382513,0.09959731750382513
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:00:53,1,1,4,0,0,0,0,0,40,2,2,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.671,4.228,1,98.0,B,NCTL,D,-0.19326669342544683,0.2528527155227268
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:02:03,1,2,5,0,0,0,1,0,0,1,2,2,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.37,2.121,0,,BW,CTL,,-0.3750380272474796,0.516314851211067
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:02:35,1,2,6,0,0,0,1,0,15,1,1,1,1,5,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.118,9.684,3,116.0,C,NCTL,ND,-0.6361618605243733,0.9304294479069126
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:03:16,1,2,7,0,0,0,1,15,15,1,2,1,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.725,3.234,1,88.0,BC,NCTL,ND,-0.9338216405006172,1.487032677603151
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:03:51,1,2,8,0,0,0,1,30,15,1,2,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.64,24.526,7,96.0,BC,CTL,ND,-1.2273545962419161,1.8782751928811385
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:04:40,1,2,9,0,0,0,1,40,15,1,2,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.184,19.289,6,83.0,B,NCTL,D,-1.4769294944353917,2.265775199988398
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:05:30,1,2,10,0,0,0,1,40,30,1,1,1,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.852,5.808,1,116.0,W,CTL,ND,-1.7065879638474413,2.6666830300150113
