match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,comprehensive_momentum_1,comprehensive_momentum_2
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:00:00,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.431,15.414,3,123.0,BC,NCTL,ND,0.0,0.0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:00:21,1,1,2,0,0,0,0,15,0,1,1,1,2,0,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.582,8.545,3,,C,NCTL,ND,0.025611311475409834,-0.021011311475409834
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:00:41,1,1,3,0,0,0,0,30,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.989,10.337,2,88.0,BC,NCTL,D,0.10282425436065573,-0.08231041436065573
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:01:11,1,1,4,0,0,0,0,30,15,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.464,6.812,1,90.0,BW,NCTL,D,0.207440234834258,-0.158854212736978
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:01:39,1,1,5,0,0,0,0,40,15,1,2,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.772,9.738,2,101.0,BW,NCTL,ND,0.34273623930879665,-0.26690863630520906
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:02:04,1,1,6,0,0,0,0,40,30,1,1,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.594,6.557,1,121.0,BW,CTL,,0.4906806469488505,-0.3789340331904136
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:03:07,1,2,7,0,0,1,0,0,0,2,2,1,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.558,20.562,6,93.0,C,NCTL,ND,0.6588390824151292,-0.5104159235965857
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:03:49,1,2,8,0,0,1,0,15,0,2,1,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.275,5.752,1,111.0,BW,NCTL,D,0.883128310103149,-0.6811328066463453
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:04:30,1,2,9,0,0,1,0,15,15,2,1,1,6,3,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.465,39.343,10,118.0,BW,NCTL,ND,1.137717712222472,-0.8547898056584201
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:05:20,1,2,10,0,0,1,0,30,15,2,2,1,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.553,17.717,4,86.0,W,NCTL,ND,1.420132394935405,-1.057788821445435
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:06:07,1,2,11,0,0,1,0,40,15,2,1,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.25,6.381,1,105.0,W,CTL,D,1.7728685794827983,-1.3033922720071522
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:06:37,1,2,12,0,0,1,0,40,30,2,2,2,7,5,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,1,0,0,0,1,0,19.078,11.126,3,88.0,W,CTL,,1.916251554410381,-1.3620866327819057
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:07:16,1,2,13,0,0,1,0,40,40,2,2,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.263,66.178,15,97.0,BW,NCTL,D,1.8506459094365035,-1.2230207952155319
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:08:24,1,2,14,0,0,1,0,40,AD,2,1,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.397,13.273,1,118.0,W,NCTL,ND,2.0627505886329507,-1.2826547828018044
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:08:58,1,3,15,0,0,1,1,0,0,1,1,1,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.352,8.612,1,123.0,C,CTL,ND,2.0496859250210364,-1.063073965442965
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:09:16,1,3,16,0,0,1,1,15,0,1,2,2,8,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.912,9.81,2,89.0,B,NCTL,D,1.9600416454521998,-1.062577307301745
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:09:42,1,3,17,0,0,1,1,15,15,1,2,2,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.36,9.22,2,104.0,BW,NCTL,D,1.6124989445929518,-0.8003715037378393
