match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,comprehensive_momentum_1,comprehensive_momentum_2
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:00:00,1,1,1,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.646,5.293,2,108.0,BC,NCTL,ND,0.0,0.0
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:00:36,1,1,2,0,0,0,0,15,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.596,4.009,1,124.0,C,NCTL,ND,1.0506983606557376,-1.2206983606557376
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:00:58,1,1,3,0,0,0,0,15,15,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.403,55.989,9,104.0,BW,NCTL,D,0.07490327868852455,0.015096721311475512
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:01:52,1,1,4,0,0,0,0,15,30,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.565,8.453,2,98.0,W,NCTL,D,-1.586532786885246,1.906532786885246
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:02:32,1,1,5,0,0,0,0,30,30,2,2,1,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.195,2.378,0,,,,ND,-0.5280978142076502,0.6780978142076504
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:03:12,1,1,6,0,0,0,0,40,30,2,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.414,4.119,1,125.0,C,NCTL,ND,-0.518796174863388,0.6987961748633884
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:03:37,1,1,7,0,0,0,0,40,40,2,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.703,2.976,1,125.0,C,NCTL,ND,-0.5182103825136611,0.6682103825136613
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:04:01,1,1,8,0,0,0,0,40,AD,2,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.651,14.614,4,106.0,B,NCTL,D,0.10902950819672129,0.0709704918032786
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:04:45,1,1,9,0,0,0,0,40,40,2,1,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,4.433,1,117.0,W,NCTL,D,0.12330491803278691,0.026695081967213194
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:05:08,1,1,10,0,0,0,0,40,AD,2,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21.321,24.065,4,124.0,C,NCTL,D,-1.911774863387978,2.4617748633879777
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:05:42,1,1,11,0,0,0,0,40,40,2,1,2,5,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971,0.589,1,132.0,C,CTL,,0.2226387978142075,-0.07263879781420751
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:06:07,1,1,12,0,0,0,0,40,AD,2,2,2,5,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.748,17.025,3,100.0,BC,NCTL,D,0.25598251366120234,-0.10598251366120226
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:07:26,1,2,13,0,0,0,1,0,0,1,1,1,6,7,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.801,8.378,3,137.0,C,NCTL,ND,-1.933732786885246,2.5137327868852455
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:07:52,1,2,14,0,0,0,1,15,0,1,2,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.715,12.196,3,97.0,W,CTL,ND,0.33278797814207667,0.41721202185792344
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:08:33,1,2,15,0,0,0,1,30,0,1,1,1,8,7,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.632,10.454,3,129.0,BW,NCTL,ND,0.5011426229508198,0.8788573770491802
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:09:00,1,2,16,0,0,0,1,40,0,1,1,1,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.931,4.061,1,131.0,BC,CTL,D,2.8200049180327866,-1.2100049180327868
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:09:38,1,3,17,0,0,1,1,0,0,2,1,2,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.711,6.084,1,114.0,W,CTL,ND,5.581377049180328,-3.521377049180328
