match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,comprehensive_momentum_1,comprehensive_momentum_2
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:00:00,1,1,1,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.929,6.36,2,99.0,BC,NCTL,ND,0.0,0.0
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:00:33,1,1,2,0,0,0,0,15,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.196,5.892,1,103.0,B,NCTL,D,1.0467092896174863,-1.2167092896174863
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:01:04,1,1,3,0,0,0,0,15,15,2,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28.364,27.314,7,115.0,BW,NCTL,ND,0.07065027322404373,0.01934972677595632
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:01:36,1,1,4,0,0,0,0,15,30,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.553,4.084,1,126.0,C,NCTL,ND,-1.1723256830601092,1.4923256830601095
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:01:56,1,1,5,0,0,0,0,15,40,2,1,2,1,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.364,0.694,1,121.0,W,CTL,,-2.17813825136612,2.78813825136612
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:02:48,1,2,6,0,0,0,1,0,0,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.049,29.093,5,130.0,C,NCTL,D,-4.225972131147541,5.68597213114754
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:03:09,1,2,7,0,0,0,1,15,0,1,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.361,18.92,1,123.0,C,CTL,D,-1.8583775956284154,3.6983775956284153
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:03:31,1,2,8,0,0,0,1,30,0,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565,0.897,1,131.0,C,CTL,,0.6300524590163934,0.7499475409836063
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:03:49,1,2,9,0,0,0,1,40,0,1,2,1,5,4,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.632,23.16,5,87.0,W,CTL,ND,2.926663934426229,-1.3166639344262294
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:04:55,1,3,10,0,0,1,1,0,0,2,1,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.383,5.494,1,132.0,C,NCTL,D,5.793886885245901,-3.733886885245901
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:05:29,1,3,11,0,0,1,1,0,15,2,2,2,5,6,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,67.778,54.076,15,104.0,B,NCTL,ND,3.805861202185792,-1.365861202185792
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:06:46,1,3,12,0,0,1,1,0,30,2,2,1,6,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.987,1.295,0,,C,CTL,,0.07160382513661168,1.908396174863388
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:07:20,1,3,13,0,0,1,1,15,30,2,2,1,7,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.272,2.85,0,,W,CTL,ND,0.040804918032786824,1.7091950819672135
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:07:59,1,3,14,0,0,1,1,30,30,2,1,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.268,8.821,1,128.0,C,NCTL,ND,-0.9152934426229511,1.0952934426229508
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:08:25,1,3,15,0,0,1,1,30,40,2,1,1,8,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,27.686,21.854,6,132.0,C,NCTL,ND,-0.9175950819672133,1.0675950819672133
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:09:01,1,3,16,0,0,1,1,40,40,2,1,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.647,15.143,3,120.0,BW,NCTL,ND,2.2736344262295085,-2.5236344262295085
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:09:29,1,3,17,0,0,1,1,40,AD,2,2,2,8,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.978,39.07,13,104.0,B,NCTL,ND,0.199716393442623,-0.04971639344262313
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:11:37,1,4,18,0,0,1,2,0,0,1,1,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.649,3.795,1,122.0,C,NCTL,ND,-1.8360344262295079,3.0160344262295085
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:11:53,1,4,19,0,0,1,2,15,0,1,1,1,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888,1.238,1,120.0,W,CTL,,0.4068251366120219,0.943174863387978
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:12:07,1,4,20,0,0,1,2,30,0,1,2,1,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.294,9.344,1,93.0,C,NCTL,ND,0.4755606557377048,1.5044393442622954
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:12:36,1,4,21,0,0,1,2,40,0,1,1,2,11,10,0,0,0,0,0,1,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.989,22.562,4,123.0,C,NCTL,ND,2.818570491803279,-0.6085704918032785
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:13:04,1,4,22,0,0,1,2,40,15,1,2,1,12,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.962,39.849,7,92.0,C,NCTL,D,2.771313661202185,-1.8913136612021861
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:13:58,1,5,23,0,0,2,2,0,0,2,2,2,12,11,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.729,6.59,3,105.0,BC,NCTL,ND,2.7128071038251362,-1.5628071038251368
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:14:34,1,5,24,0,0,2,2,0,15,2,1,2,12,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.081,0.826,1,126.0,W,CTL,,0.6565322404371583,0.6934677595628418
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:14:53,1,5,25,0,0,2,2,0,30,2,2,2,12,13,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.972,7.004,3,102.0,BW,NCTL,ND,-1.413601639344262,2.9936016393442624
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:15:26,1,5,26,0,0,2,2,0,40,2,1,2,12,14,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.728,0.712,1,130.0,C,NCTL,,-0.9451448087431694,3.1551448087431693
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:16:59,1,6,27,0,0,2,3,0,0,1,2,2,12,15,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.633,5.491,0,,C,CTL,D,-3.4520393442622948,5.512039344262295
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:17:23,1,6,28,0,0,2,3,0,15,1,1,1,13,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.571,14.061,3,128.0,BW,NCTL,ND,-3.6269262295081965,5.966926229508196
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:17:47,1,6,29,0,0,2,3,15,15,1,1,2,13,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.743,20.715,6,118.0,W,CTL,ND,-1.3505857923497266,3.950585792349727
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:18:19,1,6,30,0,0,2,3,15,30,1,2,2,13,17,0,0,0,0,0,1,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58.227,58.198,16,91.0,BW,NCTL,ND,-1.6586841530054643,3.0086841530054644
